source,target,tgt_lng
Overgrown,蔥鬱之域（蔓林遗迹）,zh-CN
Overgrown Greed,滿溢貪婪（蔓生贪婪）,zh-CN
Overheard Summons,窃听召唤,zh-CN
Overheating Blow,過熱一擊（超温打击）,zh-CN
Overload,過載（超载）,zh-CN
Overlord's Domain,領主界域（霸主领域）,zh-CN
Overlord's Influence,領主影響（霸主影响）,zh-CN
Overreach,無遠弗屆（过度延伸）,zh-CN
Overseer Tablet,總督碑牌（霸主石板）,zh-CN
Overtaken by Power,力量吞噬（被力量吞噬）,zh-CN
Overwhelm,镇压,zh-CN
Overwhelming Presence,壓倒性的存在（压迫气场）,zh-CN
Overwhelming Strike,鎮壓打擊（压制打击）,zh-CN
Overwhelming Toxicity,懾人劇毒（倾压剧毒）,zh-CN
Overzealous,過度狂熱（非凡狂热）,zh-CN
Owl Idol,夜梟魔偶（猫头鹰雕像）,zh-CN
Ox Idol,公牛魔偶（公牛雕像）,zh-CN
Pacification,平靜（宁心）,zh-CN
Pack,怪物群（群落）,zh-CN
Pack Encouragement,鼓勵裝套（兽群鼓舞）,zh-CN
Padded Leggings,襯墊護腿（衬垫绑腿）,zh-CN
Pain Attunement,苦痛灵曲,zh-CN
Pain Offering,劇痛獻祭（苦痛奉献）,zh-CN
Painted Buckler,彩绘轻盾,zh-CN
Painted Crest Shield,彩绘纹章盾,zh-CN
Painted Crossbow,彩繪十字弓（彩绘战弩）,zh-CN
Painted Tower Shield,彩绘塔盾,zh-CN
Painter's Servant,畫家的侍從（画师之侍）,zh-CN
Palm of the Dreamer,幻梦者之掌,zh-CN
Pandora's Box,潘朵拉的寶盒（潘多拉魔盒）,zh-CN
Pantheon Souls,眾神之魂（万神殿之魂）,zh-CN
Panther Idol,花豹魔偶（黑豹雕像）,zh-CN
Paquate's Pact,帕科特的協議（帕夸特的契约）,zh-CN
Paragon,模範（典范）,zh-CN
Paragon Greathelm,楷模巨盔（典范巨盔）,zh-CN
Paralysing Staff,麻木長杖（麻痹长杖）,zh-CN
Paralysing Touch,麻木之觸（瘫痪之触）,zh-CN
Paranoia,偏执,zh-CN
Pariah Mask,輕蔑之面（贱民面具）,zh-CN
Pariah's Embrace,草民之擁（贱民之拥）,zh-CN
Parried,受招架（被招架）,zh-CN
Parry,招架,zh-CN
Parrying Dagger,格挡匕首,zh-CN
Partial Translation,部分轉錄（部分翻译）,zh-CN
Passion of Aldur,阿德爾的熱情（奥杜尔之热情）,zh-CN
Passthrough Rounds,子彈貫穿（穿透弹药）,zh-CN
Patch Notes 0.2.0,內容更新 0.2.0,zh-CN
Patchwork Vest,拼湊背心（拼接背心）,zh-CN
Path Seeker,道路探求者（寻路者）,zh-CN
Path of Exile 2,流亡黯道 2,zh-CN
Path of the Renegade,叛徒之路（叛者之道）,zh-CN
Pathfinder,追猎者,zh-CN
Pathfinder Coat,追獵者外套（寻路者外套）,zh-CN
Pathkeepers,守路人（道途守护）,zh-CN
Paths Not Taken,未履之道（未择之路）,zh-CN
Patient Barrier,坚忍屏障,zh-CN
Patient Devotion,耐心奉獻（耐心的奉献）,zh-CN
Patrolling Legions,巡逻军团,zh-CN
Pauascale Gloves,海靈鱗手套（海灵鳞缀手套）,zh-CN
Payload,承載（子母弹）,zh-CN
Payoff,遣散（清算）,zh-CN
Payoff Skills,遣散技能（清算技能）,zh-CN
Pearl Buckler,珍珠輕盾（珠光轻盾）,zh-CN
Pearl Ring,珍珠戒指（珠玉戒指）,zh-CN
Pearlescent Amulet,珠光项链,zh-CN
Pelage Targe,毛皮圆盾,zh-CN
Pelt Leggings,堅皮護腿（毛皮绑腿）,zh-CN
Pelt Mantle,堅皮披肩（毛皮斗篷）,zh-CN
Penetrating Quiver,穿透箭袋（穿射箭袋）,zh-CN
Penitentiary,監獄（悔罪监牢）,zh-CN
Penumbra Amulet,半影项链,zh-CN
Penumbra Ring,半影戒指,zh-CN
Perandus Seal,普蘭德斯之印（普兰德斯的印章）,zh-CN
Perching Staff,棲羽長杖（栖鸟长杖）,zh-CN
Perfect Adept Rune,完美嫻熟符文（完美行家符文）,zh-CN
Perfect Body Rune,完美肉體符文（完美身躯符文）,zh-CN
Perfect Chaos Orb,完美混沌石,zh-CN
Perfect Charging Rune,完美充能符文,zh-CN
Perfect Desert Rune,完美沙漠符文,zh-CN
Perfect Essence of Abrasion,完美磨礪精髓（完美磨蚀精华）,zh-CN
Perfect Essence of Alacrity,完美輕快精髓（完美迅捷精华）,zh-CN
Perfect Essence of Battle,完美戰鬥精髓（完美激战精华）,zh-CN
Perfect Essence of Command,完美命令精髓（完美命令精华）,zh-CN
Perfect Essence of Electricity,完美電能精髓（完美电光精华）,zh-CN
Perfect Essence of Enhancement,完美強化精髓（完美强化精华）,zh-CN
Perfect Essence of Flames,完美烈焰精髓（完美烈焰精华）,zh-CN
Perfect Essence of Grounding,完美接地精髓（完美接地精华）,zh-CN
Perfect Essence of Haste,完美迅捷精髓（完美急速精华）,zh-CN
Perfect Essence of Ice,完美寒冰精髓（完美冰霜精华）,zh-CN
Perfect Essence of Insulation,完美隔絕精髓（完美绝缘精华）,zh-CN
Perfect Essence of Opulence,完美豐裕精髓（完美丰裕精华）,zh-CN
Perfect Essence of Ruin,完美毀滅精髓（完美摧灭精华）,zh-CN
Perfect Essence of Seeking,完美探尋精髓（完美寻觅精华）,zh-CN
Perfect Essence of Sorcery,完美巫術精髓（完美魔法精华）,zh-CN
Perfect Essence of Thawing,完美解凍精髓（完美熔解精华）,zh-CN
Perfect Essence of the Body,完美肉體精髓（完美身躯精华）,zh-CN
Perfect Essence of the Infinite,完美無限精髓（完美永恒精华）,zh-CN
Perfect Essence of the Mind,完美心智精髓（完美心灵精华）,zh-CN
Perfect Exalted Orb,完美崇高石,zh-CN
Perfect Flux,完美熔劑（完美溶剂）,zh-CN
Perfect Glacial Rune,完美冰川符文,zh-CN
Perfect Inspiration Rune,完美啟發符文（完美启迪符文）,zh-CN
Perfect Iron Rune,完美鍛鐵符文（完美钢铁符文）,zh-CN
Perfect Jeweller's Orb,Character level skill scaling 角色等級技能範圍（完美工匠石）,zh-CN
Perfect Mind Rune,完美心灵符文,zh-CN
Perfect Opportunity,絕佳機會（完美机遇）,zh-CN
Perfect Orb of Augmentation,完美增幅石,zh-CN
Perfect Orb of Transmutation,完美蜕变石,zh-CN
Perfect Rebirth Rune,完美重生符文,zh-CN
Perfect Regal Orb,完美富豪石,zh-CN
Perfect Resolve Rune,完美決心符文（完美坚毅符文）,zh-CN
Perfect Robust Rune,完美堅實符文（完美健壮符文）,zh-CN
Perfect Stone Rune,完美岩石符文（完美磐石符文）,zh-CN
Perfect Storm Rune,完美暴風符文（完美风暴符文）,zh-CN
Perfect Strike,完美打擊（完美一击）,zh-CN
Perfect Timing,完美时机,zh-CN
Perfect Vision Rune,完美遠見符文（完美幻象符文）,zh-CN
Perfect Ward Rune,完美保護符文（完美结界符文）,zh-CN
Perfected Endurance,絕對堅毅（完美耐力）,zh-CN
Perfection,完美,zh-CN
Perfection Buff,完美增益效果（完美增益状态）,zh-CN
Perfectly Placed Knife,精準匕首（绝妙之刃）,zh-CN
Perfidy,背信忘義（背信弃义）,zh-CN
Perforation,穿孔（崎岖贯穿）,zh-CN
Periodic Invulnerability Aura,定期無敵光環（周期性无敌光环）,zh-CN
Periodically Enrages,持續激怒（周期性狂暴）,zh-CN
Periphery,邊陲（边缘）,zh-CN
Permafrost Bolts,永冻弩箭,zh-CN
Permafrost Staff,永凍長杖（永霜法杖）,zh-CN
Perpetual Charge,永恆充能（永续充能）,zh-CN
Perpetual Freeze,永恆冰凍（永冻）,zh-CN
Persistent,持續（永久性）,zh-CN
Persistent Ground I,持續地面 I（持久地面 I）,zh-CN
Persistent Ground II,持續地面 II（持久地面 II）,zh-CN
Persistent Ground III,持續地面 III（持久地面 III）,zh-CN
Persistent Skills,持續技能（永久性技能）,zh-CN
Personal Touch,個人風格（英姿勃发）,zh-CN
Petition Splinter,願力斷片（请愿碎片）,zh-CN
Petrify,石化,zh-CN
Phantasmal Arrow,幻影箭矢（幻灵箭）,zh-CN
Phased Form,迷蹤型態（变化多端）,zh-CN
Phasing,迷踪,zh-CN
"Phya, Sentinel of the Cradle",搖籃守望．菲亞（菲亚，摇篮哨兵）,zh-CN
Physical,物理,zh-CN
Physical Damage,物理伤害,zh-CN
Physical Mastery,物理专精,zh-CN
"Phyx, Sentinel of the Spark",光輝守望．菲克斯（菲克斯，火花哨兵）,zh-CN
Pieces,碎片（片段）,zh-CN
Pierce,投射物穿透（穿透）,zh-CN
Pierce I,穿透 I,zh-CN
Pierce II,穿透 II,zh-CN
Pierce III,穿透 III,zh-CN
Pierce the Heart,一箭穿心（贯心而过）,zh-CN
Piercing Claw,穿刺之爪（洞穿利爪）,zh-CN
Piercing Crossbow,穿刺十字弓（穿刺战弩）,zh-CN
Piercing Shot,穿射箭矢,zh-CN
Pile On,堆砌（一起上吧）,zh-CN
Pilgrim Vestments,朝聖者法衣（朝圣者长衣）,zh-CN
Pillar of the Caged God,囚神杵,zh-CN
Pin I,釘身 I（定身 I）,zh-CN
Pin II,釘身 II（定身 II）,zh-CN
Pin III,釘身 III（定身 III）,zh-CN
Pin and Run,釘帶跑（若即若离）,zh-CN
Pin their Motivation,锁定动机,zh-CN
Pinnacle Boss,巔峰頭目（巅峰首领）,zh-CN
Pinnacle Keys,巅峰钥匙,zh-CN
Pinnacle of Power,力量巅峰,zh-CN
Pinned,被釘身（定身）,zh-CN
Pinpoint Critical,精確暴擊（精准暴击）,zh-CN
Pinpoint Shot,精確射擊（制导射击）,zh-CN
"Pirasha, the Forgotten Prisoner",被遺忘的囚犯．帕拉薩（皮拉夏，遗忘的囚徒）,zh-CN
Pit,巨坑,zh-CN
Pitiless Killer,冷酷殺手（冷血执行者）,zh-CN
Plague Bearer,病疫之難（瘟疫使者）,zh-CN
Plaguefinger,瘟疫之指（毒疫之指）,zh-CN
Plant,植物,zh-CN
Plant Skills and Overgrowth,植物技能與過度生長（植物技能与蔓生）,zh-CN
Plantation,林地（种植园）,zh-CN
Plasma Blast,電漿強擊矢（离子轰击）,zh-CN
Plate Belt,板甲腰帶（嵌板腰带）,zh-CN
Plate Gauntlets,鎧甲護手（铁板护手）,zh-CN
Plated Buckler,鋼板輕盾（嵌板轻盾）,zh-CN
Plated Greaves,坚铁胫甲,zh-CN
Plated Mace,華麗之錘（板锤）,zh-CN
Plated Mitts,鎧甲長手套（坚铁护手）,zh-CN
Plated Raiment,鎧甲之衣（嵌板之衣）,zh-CN
Plated Vestments,鎧甲法衣（嵌板长衣）,zh-CN
Player Heavy Stun,玩家沉重暈眩（玩家重度晕眩）,zh-CN
Player Stun Threshold,玩家暈眩門檻（玩家晕眩阈值）,zh-CN
Playtest Attack,測試攻擊（无穷之击）,zh-CN
Playtest Slam,測試重擊（无穷猛击）,zh-CN
Playtest Spell,測試法術（无穷法术）,zh-CN
Plentiful Lands,丰饶之地,zh-CN
Pliable Flesh,可塑肉體（坚韧血肉）,zh-CN
Plumed Focus,羽飾法器（彩羽法器）,zh-CN
Pocket Sand,口袋藏沙（袋藏飞沙）,zh-CN
Pointed Maul,尖銳重錘（钉头巨锤）,zh-CN
Poison,中毒,zh-CN
Poison I,中毒 I,zh-CN
Poison II,中毒 II,zh-CN
Poison III,中毒 III,zh-CN
Poison Spores,劇毒孢子（毒孢迸溅）,zh-CN
Poisonburst Arrow,毒爆箭矢（毒爆箭）,zh-CN
Polcirkeln,极圈,zh-CN
Polish That Gear,為齒輪拋光（抛光装备）,zh-CN
Polished Bracers,亮澤護腕（闪耀护腕）,zh-CN
Polished Iron,拋光之鋼（辉光之钢）,zh-CN
Polished Targe,抛光圆盾,zh-CN
Polymathy,博學的（博闻广记）,zh-CN
Pooled Resources,集資（魔力聚汇）,zh-CN
Port,失落城塢（中转码头）,zh-CN
Portent Amulet,惡兆護身符（预兆项链）,zh-CN
Possessed,附身,zh-CN
Potent Exposure,強力曝曬（强力曝露）,zh-CN
Potent Incantation,强力咒语,zh-CN
Potent Liquid Contempt,增幅液態怨恨（强效的液化轻蔑）,zh-CN
Potent Liquid Ferocity,增幅液態蔑視（强效的液化凶残）,zh-CN
Potent Liquid Melancholy,增幅液態憂鬱（强效的液化悲哀）,zh-CN
Potential,潛力（潜能）,zh-CN
Potential Ignored,無視潛能（弃置潜能）,zh-CN
Pounce,猛撲（巨狼猛扑）,zh-CN
Power,電力（能量）,zh-CN
Power Conduction,能量傳導（力量传导）,zh-CN
Power Relays,電力中繼器（力量中继）,zh-CN
Power Rune,力量符文,zh-CN
Power Shots,強擊矢（强能重射）,zh-CN
Power Siphon,力量抽取,zh-CN
Power of Purpose,力量之意（决心之力）,zh-CN
Power of the Storm,风暴之力,zh-CN
Powered by Verisium,維里西姆強化（维金供能）,zh-CN
Powerful Casting,強力施法（强效施法）,zh-CN
Powerful Faith,暴擊信念（强大的信仰）,zh-CN
Powerful Map Boss,強大地圖頭目（强力地图首领）,zh-CN
Powerful Minions,強大召喚物（强力怪物仆从）,zh-CN
Powertread,動力圖樣（神力靴）,zh-CN
Practical Magic I,實用魔法 I（实用魔法I）,zh-CN
Practical Magic II,實用魔法 II（实用魔法II）,zh-CN
Practiced Combo,熟練連擊（娴熟连击）,zh-CN
Practiced Signs,熟練符印（娴熟手法）,zh-CN
Pragmatism,務實主義（独断专行）,zh-CN
Prayer and Pledge,祈禱和誓約（祈祷与誓约）,zh-CN
Prayers for Rain,祈雨禱言（祈雨祷告）,zh-CN
Pre-mitigation Damage,减免前伤害,zh-CN
Precipice,陡斷峭壁（危崖峭壁）,zh-CN
Precise Invocations,精確祈願（精确咒祈）,zh-CN
Precise Point,精準攻擊（精确要点）,zh-CN
Precise Volatility,精確易爆（精确无常）,zh-CN
Precision I,精准 I,zh-CN
Precision II,精准 II,zh-CN
Precision Salvo,精准齐射,zh-CN
Precursor Displacer,先行者置換器（先驱位移者）,zh-CN
Precursor Extractor,先行者萃取器（先驱萃取者）,zh-CN
Precursor Refiner,先行者精煉器（先驱精炼者）,zh-CN
Precursor Separator,先行者分離器（先驱解离者）,zh-CN
Precursor Terraformer,先行者改造器（先驱地貌改造器）,zh-CN
Precursor Towers,先行者高塔（先驱高塔）,zh-CN
Predatory Instinct,獵食直覺（掠食本能）,zh-CN
Preemptive Strike,先发制人,zh-CN
Premeditation,預謀（先见之明）,zh-CN
Premium Quad Stash Tab,高級巨型倉庫頁,zh-CN
Premium Stash Tab,高級倉庫頁,zh-CN
Premonition Fulfilled,预感应验,zh-CN
Presence,存在範圍（在场）,zh-CN
Presence Present,氣場四散（慑魂英气）,zh-CN
Preservation,保存實力（厚积薄发）,zh-CN
Preserved Collarbone,保存良好的鎖骨（遗存锁骨）,zh-CN
Preserved Cranium,保存良好的顱骨（遗存头骨）,zh-CN
Preserved Jawbone,保存良好的顎骨（遗存颚骨）,zh-CN
Preserved Rib,保存良好的肋骨（遗存肋骨）,zh-CN
Preserved Vertebrae,保存良好的脊椎（遗存椎骨）,zh-CN
Pressure Points,壓力點（直攻要害）,zh-CN
Prevents Recovery Above 50%,防止恢復超過 50%（不能恢复超过 50%）,zh-CN
Price of Freedom,自由代價（自由的价码）,zh-CN
Price of Power,力量的代价,zh-CN
Primal Avatar,荒野化身,zh-CN
Primal Bounty,原始賞金（枭羽馈赠）,zh-CN
Primal Growth,原始成長（原始生长）,zh-CN
Primal Hunger,原初飢餓（原始饥渴）,zh-CN
Primal Markings,野性標記（原始印记）,zh-CN
Primal Protection,原始守護（原始防护）,zh-CN
Primal Rage,原始怒火,zh-CN
Primal Spirit,原始魂靈（原始鬼灵）,zh-CN
Primal Strikes,原始打击,zh-CN
Primal Sundering,原始震擊（原始裂解）,zh-CN
Primal Talisman,原始魔符（原初魔符）,zh-CN
Primary Calamity Fragment,第一災厄碎片（初级血祸碎片）,zh-CN
Primate Idol,靈長魔偶（狂猿雕像）,zh-CN
Prime Appendages,原生肢體（主要肢体）,zh-CN
Primed Quiver,灌注箭袋（精工箭袋）,zh-CN
Primed for Electrocution,可觸電（可被触电）,zh-CN
Primed for Freeze,可冰凍（可被冻结）,zh-CN
Primed for Pin,可釘身（可被定身）,zh-CN
Primed for Stun,可暈眩（可被晕眩）,zh-CN
Primed to Explode,準備引爆（引爆预备）,zh-CN
Principal Infusion,主要灌注,zh-CN
Prism Guard,稜鏡守護（棱彩卫士）,zh-CN
Prism Guardian,元素的庇护,zh-CN
Prism of Belief,信仰棱鏡（信念的棱镜）,zh-CN
Prismatic Alloy,煥彩合金（棱镜合金）,zh-CN
Prismatic Ring,三相戒指,zh-CN
Prismatic Rune,三相符文,zh-CN
Prison Hideout,藏身处：监狱,zh-CN
Prize of the Hunt,狩獵的戰利品（狩猎之赏）,zh-CN
Prized Pain,珍貴苦痛（珍藏的痛苦）,zh-CN
Produce Double,雙倍生產（双倍产出）,zh-CN
Profane Cleaver,粗劣砍斧（亵渎战斧）,zh-CN
Profane Commander,草根指揮官（渎神指挥官）,zh-CN
Profane Ritual,瀆神祭祀（不敬之礼）,zh-CN
Profanity I,褻瀆 I（不敬 I）,zh-CN
Profanity II,褻瀆 II（不敬 II）,zh-CN
Proficiency,熟能生巧,zh-CN
Projectile,投射物,zh-CN
Projectile Acceleration I,投射物加速 I,zh-CN
Projectile Acceleration II,投射物加速 II,zh-CN
Projectile Acceleration III,投射物加速 III,zh-CN
Projectile Bulwark,投射物屏障（防弹坚壁）,zh-CN
Projectile Deceleration I,投射物减速 I,zh-CN
Projectile Deceleration II,投射物减速 II,zh-CN
Projectile Proximity Specialisation,投射物近接專精（投射物近距离专精）,zh-CN
Proliferating Weeds,雜草叢生（疯长藤蔓）,zh-CN
Prolonged Assault,持久攻擊（鏖战不息）,zh-CN
Prolonged Duration I,延長持續時間 I（持续时间延长 I）,zh-CN
Prolonged Duration II,延長持續時間 II（持续时间延长 II）,zh-CN
Prolonged Duration III,延長持續時間 III（持续时间延长 III）,zh-CN
Prolonged Fury,經久之怒（怒火难平）,zh-CN
Pronged Spear,尖叉長矛（叉尖战矛）,zh-CN
Propagating Secrets,传播秘密,zh-CN
Protected Treasures,受保護的寶藏（受护宝藏）,zh-CN
Protective Alloy,防护合金,zh-CN
Protective Rune,防護符文,zh-CN
Protector Bow,保衛者之弓（保护者之弓）,zh-CN
Prototype Seventeen,十七號原型機（原型十七）,zh-CN
Protraction,延伸效用（延继）,zh-CN
Provoke the Swarm,激惹巢群（挑衅虫群）,zh-CN
Proximal Tangibility,近接感觸（近距实体）,zh-CN
Psychic Fragmentation,幽能碎片（念力分裂）,zh-CN
Puhuarte's Medallion,普希瓦爾聖徽（普华特的纹章）,zh-CN
Punch,正拳（拳击）,zh-CN
Punch Through,透勁拳（击穿）,zh-CN
Punctured Lung,肺部破壞（肺部穿刺）,zh-CN
Puppet Master,魁儡大師（傀儡大师）,zh-CN
Puppet Master chance,魁儡大師效果（傀儡大师几率）,zh-CN
Pure Chaos,全然混沌（纯粹混沌）,zh-CN
Pure Emotions,纯粹情感,zh-CN
Pure Energy,純淨能量（纯粹能量）,zh-CN
Pure Power,純粹電能（纯粹力量）,zh-CN
Purity Rebel,純淨反叛（净化叛乱）,zh-CN
Purity of Fire,火焰净化,zh-CN
Purity of Ice,冰霜净化,zh-CN
Purity of Lightning,闪电净化,zh-CN
Purple Flame of Chayula,夏烏拉之紫炎（紫色夏乌拉之焰）,zh-CN
Pursuit I,追擊 I（迫近追逐 I）,zh-CN
Pursuit II,追擊 II（迫近追逐 II）,zh-CN
Pursuit III,追擊 III（迫近追逐 III）,zh-CN
Push the Advantage,乘勝追擊（乘势追击）,zh-CN
Pyromancer,火占師（纵火犯）,zh-CN
Pyromantic Pact,火祭協議（火卜契约）,zh-CN
Pyrophyte Staff,炎植長杖（耐火长杖）,zh-CN
Quality,品质,zh-CN
Quartered Crest Shield,四分纹章盾,zh-CN
Quarterstaff Strike,細杖打擊（节杖打击）,zh-CN
Quarterstaves,細杖（节杖）,zh-CN
Quatl's Molt,夸特之帶（羽蛇之带）,zh-CN
Quecholli,重击之锤,zh-CN
Queen of the Forest,森林之后,zh-CN
Queen's Procession,女王進軍（女王冲锋）,zh-CN
Quest,任務,zh-CN
Quest Item,任務道具（任务物品）,zh-CN
Quest Items,任務物品,zh-CN
Quick Fingers,迅捷手指（巧手连射）,zh-CN
Quick Recovery,快速回复,zh-CN
Quickened Corpses,屍體激勵（活化灵柩）,zh-CN
Quickened Flow,加速流动,zh-CN
Quicksand Hourglass,流沙沙漏（迅时沙漏）,zh-CN
Quickslip Shoes,速行輕鞋（急迅便鞋）,zh-CN
Quill Burst,驟羽爆發（棘刺爆发）,zh-CN
Quill Rain,骤雨之弦,zh-CN
Quilted Vest,襯墊背心（菱纹背心）,zh-CN
Quipolatl's Medallion,克特帕托聖徽（奎波拉特尔的纹章）,zh-CN
Quipolatl's Soul Core of Flow,克特帕托的流動靈魂核心（奎波拉特尔的波流灵核）,zh-CN
Quipolatl's Thesis,克特帕托的假說（奎波拉特尔的圣典）,zh-CN
Quivers,箭袋,zh-CN
Rabbit Idol,狡兔魔偶（狡兔雕像）,zh-CN
Rabid Talisman,狂暴魔符（狂犬魔符）,zh-CN
Radial Force,徑向力（崩飞之力）,zh-CN
Radiant Grief,聖光哀痛（辉煌遗恨）,zh-CN
"Rael, the Frost Hand",霜寒之手．瑞爾（拉尔，霜手）,zh-CN
Rafiq of the Frozen Spring,凍結之泉．拉霏（冻结之泉的拉菲克）,zh-CN
Rage,盛怒（怒火）,zh-CN
Rage I,盛怒 I（狂怒 I）,zh-CN
Rage II,盛怒 II（狂怒 II）,zh-CN
Rage III,盛怒 III（狂怒 III）,zh-CN
